class,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle
Easy pose,180.05290467518904,171.1453231332659,33.17597493016858,28.210265889783205,347.83209000335404,16.362145748738552,66.6879157020194,293.6490197523464
Easy pose,131.34043174150838,178.17484014706352,15.305881881104217,30.614433984421318,341.9176594703733,13.384466385775513,77.56119862200863,292.56297314923063
Easy pose,155.5519651954137,198.9623979459319,1.0951264437248425,16.552740792559362,175.19780990994573,38.79311192622019,217.04511355074936,261.5239897443652
Easy pose,118.56744680161917,213.97435722869733,357.212264902178,7.325601923939723,291.4286726846502,31.031093780617518,114.57641332060392,244.7137101901529
Easy pose,136.3639275316029,215.60227278096917,9.666402483039764,3.621950498216682,324.7431057599106,43.30598807180727,91.48825725588854,253.78524696643655
Easy pose,143.3287773352085,233.2441520258942,3.899191366600917,359.4257853549281,312.889748914493,49.573921259900864,103.34675885023837,255.90570611676642
Easy pose,135.35747336199515,177.1599788512153,338.4772887930436,5.114177418176788,139.65896992217026,85.77039138822592,158.1947121017193,207.28052324025924
Easy pose,317.84473131342753,177.7803444468021,346.8131218234379,11.635281944738216,319.1359578496891,58.672657997158396,188.86695306196006,255.96375653207352
Easy pose,318.98680567780644,87.00965502483463,355.75366152929024,56.71555953450782,187.53944513950933,40.69905458129823,239.69196052723487,258.4060263850683
Easy pose,147.59445786701252,165.46908307919972,20.869512435986024,13.771837442794693,314.9942107932386,27.726573298719554,102.07849757420502,268.256392743168
Easy pose,157.03387554820844,193.2042243375515,15.572861430828295,16.52166778075776,354.0765985223856,20.372405529463688,63.06724466770897,280.5337744303287
Easy pose,149.49958697299138,211.10161145283615,8.843480147281607,12.347361037043138,338.32706472789255,26.23193993315662,90.66460545317932,258.97300734707386
Easy pose,134.33936491839958,213.94778065456205,2.987747487313013,11.961599794637102,327.21024827795884,27.748254459370468,111.01923894021893,251.4368729132545
Easy pose,306.7427152143045,56.07805935852168,13.383012784798657,14.431662607887903,300.8740105369836,62.654730508370115,127.64421039848966,232.83313952183238
Easy pose,181.8483840836345,212.38415891875653,19.792838827185662,16.289103521923202,316.4630319085744,28.19497906246216,125.18564761060479,251.0776227147382
Easy pose,163.8322324749357,216.11275190075432,12.69507129328424,5.461400527762522,317.14422585871586,47.17474411461005,117.74361377873758,245.5014258085662
Easy pose,302.72261289539495,64.09745320756204,21.986929697246783,19.119947286824075,327.32281703456823,30.99300399227591,98.04195898228501,278.5348557115597
Easy pose,182.66776628044633,176.07841400833027,32.005383208083494,35.65102241071271,322.9531778700554,40.108040392824044,102.52012843000935,259.8487848677833
Easy pose,144.0554621300116,214.27000332682363,28.163936683090053,34.33611369566283,340.0375422988485,21.557159618480433,89.41565681769336,276.53497016362377
Extended hands and feet pose,155.5383558779062,60.5083980488764,105.74030387149266,83.70477060044574,176.0390487612386,166.31560882832764,49.92776027930298,191.82165106047137
Extended hands and feet pose,172.71833119246492,190.1168084847622,100.37696194926568,104.61838075395545,175.35101225386003,215.1259407482426,59.1507585309924,165.7627195342389
Extended hands and feet pose,216.6561084159669,172.27528554741696,291.2978892885034,309.1495940627283,180.0,212.75696132645479,181.32197565953697,52.84813117838499
Extended hands and feet pose,176.7047208548629,186.4914908780156,81.02094761712279,91.65745257362403,177.17964441273395,185.20294302900552,176.46132274387247,78.85480828589957
Extended hands and feet pose,170.10127820913456,40.94046134780385,81.78634063463456,63.27650337780771,179.55053263213426,194.8794565288822,191.34899715988124,187.25947941831166
Extended hands and feet pose,156.1954517615808,72.04630414332485,89.57813678975657,68.3536692800002,171.26926122756294,204.2713776531777,57.89594029524574,185.03709156499934
Extended hands and feet pose,190.8575367424043,72.26500484794003,132.654352977859,73.87678104934369,186.79734521971227,195.43318674106752,36.62374783015623,167.49663364616418
Extended hands and feet pose,170.67727069445814,234.0269339443475,100.36481455520958,138.3791653081437,172.86288827878198,196.7512648162646,64.28705419435983,198.90057953375583
Extended hands and feet pose,174.22818715713808,179.56374615009955,91.41722455745855,110.76376590612225,174.47985273287085,180.51593933376427,64.62730944396647,186.06158557130985
Extended hands and feet pose,177.70491652049415,91.47367425492722,86.93162218550775,58.28801212731507,177.9334097878554,177.76247522089338,76.81807976473931,200.91989369060246
Extended hands and feet pose,172.54329300840726,203.8154920510722,67.05912329449157,89.21983936461599,177.42898979900545,188.27053290509332,79.14870621112583,195.00452840667577
Extended hands and feet pose,183.29451497276992,181.9435554213706,89.56921278299137,124.55342769710057,153.97124310916604,154.2165833803821,177.35745470593528,96.62668642679412
Extended hands and feet pose,186.62035718658854,80.21006890001362,98.82476230880232,85.73674540806606,181.41530980329628,203.11051217119928,66.70606187239437,178.52545308791028
Extended hands and feet pose,184.19502724405612,220.09767356606616,98.35075253233143,165.5640250210248,176.270258679721,180.66725789466753,75.96866073299564,200.68451087765524
Extended hands and feet pose,180.25754597072532,208.5385734518771,101.02813256576485,105.57876373049257,182.76857319679192,182.72389918995117,60.30323300511466,198.5721591347213
Extended hands and feet pose,179.0302669323543,168.08743884139454,106.67208380429088,76.952118692408,172.68770414301298,174.2946506474576,59.06526691868552,191.70020085596423
Extended hands and feet pose,122.04424374474695,68.8098200443425,85.34071505078785,83.75271991493514,120.93929206750002,186.9078006197419,65.17316011786941,177.08462625953857
Extended hands and feet pose,166.4295656148385,187.1250163489018,95.75010993947532,114.77675653734212,172.13960562685716,181.60501547308553,62.25248665388253,199.37045418666924
Extended hands and feet pose,185.4617903580407,193.10920819815428,94.87715983733557,107.71579270637693,173.7295694609391,194.88684726614008,70.3138419840287,182.30808906573492
Extended hands and feet pose,178.83803683664112,82.12369788843031,84.41560160952422,67.49127114510394,147.23536296138195,196.76730923026378,99.27136036657535,200.35270370359066
Extended hands and feet pose,170.19460755978648,174.39496757308092,67.42122569808427,288.3942075786534,132.07529353049068,145.21918370112968,116.36189935960091,116.85760283664605
Extended hands and feet pose,93.00110878858621,195.99703696806864,69.04080126382662,189.48247548876785,169.70391870950544,226.64001777034827,78.43923025434425,169.19991639985125
Extended hands and feet pose,160.27177876313075,61.35768388080022,76.08852333597967,84.97003678870968,188.53789461072174,179.32169509410534,79.77742107138198,190.96089153137285
Extended hands and feet pose,178.9865148748012,164.02695614585247,95.71016535274042,307.09776300022,217.1631750431413,185.88470610559986,160.79344174989257,86.82016988013578
Extended hands and feet pose,179.85097942793914,78.5664859578051,95.45955306858839,52.30183986309199,200.2981276514775,185.6544208226407,60.03346629373585,189.12830521997498
Extended hands and feet pose,175.08455304125525,189.7534820242508,114.38749444108035,123.43489434368877,180.2231480363645,190.135332822789,50.92100914801277,188.55895497045472
Extended hands and feet pose,173.75338503896737,92.71876239153065,81.49855240332579,75.10244117914456,179.7203884658378,172.79660370065753,86.72037703647929,211.6063658085492
Extended hands and feet pose,173.94828664008872,85.39581155880838,81.79301101929727,76.62275874422758,180.0880456925294,174.51551958852463,78.97453029858802,204.38905625408702
Extended hands and feet pose,176.85821089249862,103.47396791273269,6.013766522438333,58.28865413476202,183.31094151461144,181.0163737309147,60.29606618903846,188.75197643672095
Extended hands and feet pose,174.28168307212516,90.71253168884401,93.3640566363047,63.75590298131418,177.18636210814958,179.0390725535397,63.613036289725905,179.2407899017612
Extended hands and feet pose,325.217621465041,262.8749836510982,68.24484218578618,344.9039554905982,184.21512672411356,191.94417718844636,147.15099032569276,138.70974560434826
Extended hands and feet pose,160.34617594194668,192.52880770915152,100.8179292862765,13.40664485951622,134.91481771076118,232.47449491251706,53.97287951275217,143.26082464895362
Extended hands and feet pose,283.09854929335376,116.91927095789244,63.35208982796919,42.0279838294582,192.36644007757604,188.6673270795295,45.821663989537576,174.82123504566493
Extended hands and feet pose,164.80742149611692,189.2726017772003,92.11934393739475,102.89374404488215,188.06356964222235,181.6639483204476,54.00920410836342,184.34505763704695
Extended hands and feet pose,166.7108713876406,61.11895151774947,100.73463497344824,70.45290999920776,188.5422068173044,178.0203171357443,48.62302473771295,169.78511029445806
Extended hands and feet pose,189.55990394051196,143.1469888197776,116.1930058898747,30.87640336695613,83.86591422027769,171.96158188612284,111.47380059439107,191.29625708475007
Extended hands and feet pose,197.52746338875488,146.34228834335752,121.54150951565911,28.424038302453678,161.2794832768187,174.25680613798832,55.08637544616253,199.29866304364967
Extended hands and feet pose,178.59387582300835,69.98373989162506,89.73054770060712,68.44061836203011,181.9946483100693,184.25191689005,74.85164349545381,199.82613528697482
Extended hands and feet pose,190.14286367876272,193.96954293983558,46.91852493011917,97.45429881274845,189.46391234400195,186.46343167120762,152.11269739243372,292.8780580281182
Extended hands and feet pose,151.13023489774415,202.50621798474808,87.85645521235723,113.23585992417078,221.7147235252616,165.0507536652581,130.25803896430648,238.3717879725419
Extended hands and feet pose,166.2854680489999,186.00203736357204,92.54516569033504,125.29177466870368,174.71640476660775,180.59278268524258,67.70363064788197,195.23455520637143
Extended hands and feet pose,173.92268920101267,180.2489902315324,88.74613114187555,121.33512661989803,189.06650273981617,177.08051189887772,174.23736711340155,94.21801034061782
Extended hands and feet pose,200.66698785537483,181.05789842252327,128.1909498203866,171.6805224533796,127.99416910222868,171.054402012254,71.12090674396606,204.42400598954933
Extended hands and feet pose,38.862744050738016,168.61735718491914,323.35915336501387,155.03753019834687,165.75502966121425,168.42264641748937,32.90438727680785,198.86054029902775
Extended hands and feet pose,175.30398785708314,133.11853865458252,353.26605078163436,41.94627083192123,343.32964196447307,175.4585461904078,351.9997357067257,186.6999362238831
Extended hands and feet pose,158.6529659464971,327.77446372974765,90.61100647927907,116.14714028814345,180.20770537801573,181.26989550616338,45.651471627408775,187.6149151927911
Extended hands and feet pose,175.6672529192212,188.00068325945225,123.14161544167052,172.1542535708753,192.68886560818993,181.85379215190983,37.76145655852827,189.37576087096548
Extended hands and feet pose,175.47453427767678,129.52883892730298,123.93296830713966,48.13566320274429,180.0,172.72499504211075,30.982927242920272,190.3888578154696
Extended hands and feet pose,137.22396124038548,124.00149392675364,77.16664076022033,31.433652883013355,169.20684905130798,181.25502954662153,39.71149899187831,184.9345113427041
Extended hands and feet pose,173.55488582824557,195.29859045458943,96.97296468871018,101.91141411281228,198.63490155643575,175.68515582398007,52.223931455172576,183.71780721192053
Extended hands and feet pose,278.9203237620929,225.62762819161782,58.92282549833784,13.827938178625976,175.4783804557755,222.07850883649766,168.896846445461,226.84502436630268
Extended hands and feet pose,156.69698230031875,180.0,9.544525565558125,12.704381560551536,180.61759227717994,181.63233950153767,185.22523860875148,54.64706778649843
Extended hands and feet pose,156.11113228848671,229.44738485009051,101.67083602569888,74.6787520703987,151.83061807966024,192.9119389567866,53.29349115255594,183.7288159972164
Extended hands and feet pose,352.58850714082115,318.8322697461948,311.0868404750126,48.45175390822206,204.29240161444946,155.40588814793492,148.9962234911166,338.64716040529163
Extended hands and feet pose,181.56983244471292,193.45415065292653,101.36847718748015,103.17221948707953,173.59193760838872,178.99123504555982,173.77376546536038,97.28460271133578
Extended hands and feet pose,165.20323775494268,182.76974129013163,80.7485550638047,96.99347014748318,196.0376833340189,179.87182173617649,50.23898055870056,181.12626160723127
Extended hands and feet pose,173.95426598374573,175.85279086483965,99.45912382801816,116.52318870558435,167.64912892225888,180.9281561888665,53.50729518563381,185.00123508901316
Extended hands and feet pose,176.7504876956959,183.01832694094975,111.78588357773181,127.4253672776704,179.1419476390891,174.82164163715493,48.60961086248254,201.59095318980175
Extended hands and feet pose,193.84069549165562,226.5404514744766,127.77253682031319,174.94503708174923,175.4753700576182,185.57899942641197,48.30051820425551,206.05184911262626
Extended hands and feet pose,186.04321003276777,188.42931797931442,124.40777037168156,125.97681811043546,176.07417969513185,174.86677361074965,38.54501473330387,194.67511220454483
Extended hands and feet pose,169.1198124709316,75.92428199628365,87.75173293375349,83.48324333547501,185.9206207140468,158.16861626604887,69.28261704089584,212.50592000818136
Extended hands and feet pose,175.07812678800238,187.81001753037432,270.4750784945287,302.22112633152494,192.5987951256104,166.26840668739183,174.00798207439328,83.34402056083964
Extended hands and feet pose,139.10811217713587,137.69614738547256,59.55792458923928,31.13897243697884,175.19337573705718,208.66395711028153,49.135944651007684,165.37228635764495
Extended hands and feet pose,204.68717372979262,172.12483627699524,302.04124108955233,40.10959794194616,198.85843614613253,202.77388548971277,274.9257131198883,141.97099580722949
Extended hands and feet pose,156.93848046770648,219.12770163451643,71.03087220088531,85.62109961466612,168.74475278645042,175.72800828916445,75.2596773985316,184.8772063080804
Extended hands and feet pose,104.8139664621901,193.47341088116633,19.21267181718563,88.61283965897513,138.77101612141405,177.17462337579917,112.13549187810035,185.97634390453214
Extended hands and feet pose,128.21798065380563,186.31618848819681,71.15131510907703,119.39746534509047,169.83373659079757,181.0952970889369,61.42585042082369,186.54770327344124
Extended hands and feet pose,163.96422832236883,91.53403035985939,94.64347045704183,72.93530656067729,174.2265218896026,181.1361974000014,69.66521731955682,187.65244813171822
Extended hands and feet pose,174.78708858338592,190.95406264339834,91.72988362181309,101.54669054592732,163.50720884819938,198.6598574989868,67.04125744551868,190.03925478715237
Extended hands and feet pose,170.69898872810728,185.20494478896262,98.82223937185171,106.4628460508336,187.0251109932863,174.22846353349604,163.19552994700234,86.49025541016148
Extended hands and feet pose,184.46448693288116,199.91040890577165,35.622465702424485,85.91764849496964,162.06326278969163,173.8470857887987,178.823660599306,311.54889859269764
Extended hands and feet pose,169.92566726989725,257.2756443145776,118.18811005329819,359.7898183327023,149.45694557899392,159.71901009957787,49.025188497515074,195.74449891666055
Extended hands and feet pose,175.9194793491154,60.905102025537715,99.19746652740768,78.34448883822084,172.61344955802832,184.2131078701288,67.35125390691086,192.5719134714402
Extended hands and feet pose,180.85393889940065,216.51386092078116,79.06919039313786,73.71480057055828,143.63978448876367,179.31294164031578,137.40665721037902,160.12879366384726
Extended hands and feet pose,178.7706655135221,114.5048011001042,101.13177873708607,36.40313650320106,144.24654936134746,180.52622978078784,66.16641351997457,182.9011374207722
Extended hands and feet pose,160.83053014282316,192.9616022461441,101.58341860468708,116.52292193502853,150.61098853367966,175.98919323933234,52.500746392867235,195.53268319835297
Extended hands and feet pose,176.61664041964005,196.77687088298748,67.61050319858727,166.98109019914585,177.50076451174007,177.71354272821114,177.85250933671412,94.39607384902608
Extended hands and feet pose,131.96580062887264,201.30403248418435,46.32474486636957,99.81478667205226,53.847231291783544,177.6021145511608,135.34122692109867,171.81624992789543
Extended hands and feet pose,149.17112734524784,198.32126686989287,47.64312955139663,92.24613191726478,190.7382365108904,158.65848979361857,171.4261599626197,92.71299529719614
Extended hands and feet pose,180.43531899553133,69.9323302417105,102.28832316327534,87.6801507538593,66.15421496508546,171.7279102215237,133.95837332399003,194.40087687630947
Extended hands and feet pose,173.03663999626175,216.56594410726626,91.70981404414152,106.18153378303384,164.2555658837616,176.23059538354795,65.7141748443487,197.1956144636779
Extended hands and feet pose,181.39360451172595,190.68033386560992,78.28711183915556,99.74141750363006,190.55668820803626,181.46027781022084,171.22450810283146,87.41772507399983
Extended hands and feet pose,157.36956874880354,100.64446938439717,71.37757247311231,63.12532461876084,160.4273509073939,178.475798514438,75.79217085775537,182.58031065577654
Extended hands and feet pose,163.80166657785503,134.92186944000107,95.54186767811748,39.661658212438894,171.41875909905673,175.8023316428391,50.31454566994475,192.28395544110717
Extended hands and feet pose,159.63068669781282,149.1798776105389,87.48690995512708,16.318576622548804,178.22441122478156,164.4801479031836,53.61204460047656,193.8220546357317
Extended hands and feet pose,151.66499869017002,73.23438713117919,80.53620136299249,52.962345417690784,182.11601589734124,187.6860183135712,62.9511019712623,186.8791959715233
Extended hands and feet pose,178.5322069437855,75.12021142476078,96.25403274391647,71.83288868385463,180.57154034102106,179.33970553267812,64.73690149550089,194.95932424045887
Extended hands and feet pose,165.86232055829117,174.29805462932217,100.98332816174016,128.5267838708241,189.67136433636892,179.6894568104941,37.33153987284273,187.8735705282565
Extended hands and feet pose,153.22507511135444,78.04222766396326,106.99951581424776,86.11802311227379,180.90250089111234,181.95250904939962,42.41495420056498,202.24902365721238
Forward Fold,177.5378613244797,202.20114099740056,289.7462112217145,8.95128286320466,325.45163294398867,344.9315118405078,305.2175929681927,127.79394299861674
Forward Fold,209.06349681660828,196.93851479249253,353.08877288097534,20.449547610792592,153.3722505665189,100.32968208901946,45.56308535519533,56.04094018032374
Forward Fold,95.1141774181768,84.61674026339088,102.0055731269673,266.58058319020824,166.1021188574893,175.86445752111752,17.609363029677514,16.53513284972273
Forward Fold,143.43316740371964,119.70754695415076,151.06223918993945,221.16867505830874,162.8581900183994,166.80718024233624,27.637545794943676,16.5375129857917
Forward Fold,142.99002440924778,122.29566441173321,149.77210570075422,218.11596690309938,131.4888295000004,94.48195379552473,43.71852347386008,76.67195599938928
Forward Fold,169.2251561014157,163.66538860114045,161.406908326416,197.43287318713732,6.760080013171145,34.04954503141083,182.7852977055781,144.10270422252555
Forward Fold,131.73296175948508,128.5873278632615,106.07909864051229,250.15762723741545,183.11026552554623,191.6972668369397,23.454785651531772,21.972892496820737
Forward Fold,123.06365418672321,125.49753033777537,109.02592583361812,249.33946612145178,185.32574062476772,191.83570756651733,23.34766852809108,22.313734447168272
Forward Fold,98.37633572198423,89.64539657765944,87.875587548,280.658075660912,184.6854702386522,186.33490274200054,15.472569011425822,15.071596654471431
Forward Fold,99.39910511762882,91.28521170178412,88.68904280454802,279.25926133000866,188.05966628230885,188.5193841531723,13.492743387436375,13.356544935216908
Forward Fold,150.49531520374566,140.14243296253844,130.225564860233,238.82159728648125,209.6436946054718,202.38256685788795,7.2635211719903365,7.784135969338046
Forward Fold,155.2284043039912,148.67428909084407,134.70002483769608,230.06984939727977,204.84818297603755,197.20469178670882,7.514237201510672,7.695031329955781
Forward Fold,165.0805649806754,160.61929365128654,141.46838728623712,218.4828049609226,195.54733166371525,190.7784140886571,12.82046353755527,13.433901226827667
Forward Fold,163.1432519846001,161.53754810490116,141.30858900255487,217.12789276508025,192.78773594664227,183.30241006755992,13.177139653967313,13.856731716462793
Forward Fold,166.5275303895101,155.8095610594895,151.99054276653987,215.70632618344194,184.3987053549955,189.71687450326345,12.594885280867794,12.076381880262351
Forward Fold,165.67028330871386,156.30403248418435,152.72260461075868,216.90693434366742,188.31200006387203,194.79151962065774,11.395690270551425,12.652629829112671
Forward Fold,172.0730733173104,159.2943883778437,157.32951048083964,215.5180565104105,185.60398544253644,183.90397613340133,12.953652228224668,15.461841405309032
Forward Fold,170.17457034667777,159.3396661914573,157.07489561701865,216.3106529362881,184.65317262033014,181.6674939352106,12.681863802100727,16.53414003039572
Forward Fold,120.98978914364962,101.62569268434768,84.91578846207034,279.5596287777653,198.31629289536878,191.19027977229428,25.332605617580295,26.282301756539695
Forward Fold,121.88847971680144,98.4602836583584,78.32909209305734,286.49695508237016,196.38741059581167,202.11930818100066,30.652215865597555,23.136762235401804
Forward Fold,143.16948346829534,116.76658007970967,109.07646677631803,259.77377933104435,191.8950437047349,194.5093402267845,20.9347225080871,16.97598834811124
Forward Fold,151.08976660069106,132.84289494807325,121.40783682211142,243.45428427465174,187.16354746583238,189.37934503285322,18.237241603780195,15.601588003402943
Forward Fold,170.11091996095237,164.68718163919368,142.35237935989235,221.48454084594792,187.32042176161409,189.91739760375876,15.319884063016522,15.188874455269378
Forward Fold,173.83219276474432,170.41718384929263,148.1131961702998,215.36765789667538,186.29968360998078,183.08214228531918,14.860544649684455,15.290281810741282
Forward Fold,102.04665714366983,74.71579161002718,106.14166334522605,263.3306139331884,187.58004298083236,182.12109639666144,12.599852178830394,10.351785727993194
Forward Fold,91.56828117654578,70.10029903613518,98.38526791967473,266.6204259238535,188.93561384258174,180.79177528430623,12.386986762371079,9.523202280226672
Forward Fold,82.40535663140857,69.74353782547688,85.27671992178642,283.60610305424933,188.20571009668421,180.23405008504434,8.196646147676875,11.16945480743917
Forward Fold,73.73979529168804,71.71911773601933,78.03487116225119,287.2982769453232,191.31388900054324,187.4676145696317,5.976980461973318,7.5658039048163275
Forward Fold,166.04657225532895,171.1297655295078,147.42066178338487,218.893190993942,188.7092440910414,183.53881216264838,9.790708573982046,11.570252578842299
Forward Fold,183.56001637033685,178.0354796166866,156.8125456921422,212.04156024276088,184.42955929897764,184.22223020614268,11.163251640288708,11.505477610357616
Forward Fold,174.39713932001922,174.24947563167046,156.03469460841063,213.5259103871187,173.00431927682104,170.99190710705028,16.67324642700667,23.448159480369252
Forward Fold,170.68218265409328,174.9402919871544,153.45817997971616,215.79642045752118,171.30382249636088,169.52647773321206,18.587587683053012,26.229632431780736
Forward Fold,202.7197291454746,171.61860197863507,166.24803298553277,213.7712574666961,192.9219254710147,169.98298330182118,10.312469456929197,18.86130088807019
Forward Fold,204.6031093141612,168.79571420313968,166.76890361926502,209.74976650206798,199.4722510443852,174.97265475145207,8.701929509412611,14.38204569141454
Forward Fold,147.46726554214973,96.16894959550008,90.34017450721961,283.3310919344008,192.90618630914898,188.22417200144062,14.211459372831808,17.290388406125665
Forward Fold,106.48704771666196,91.62003499029747,54.171392026565236,295.71848984634704,180.39010733133503,189.21322008852422,19.094239769145435,21.48027533705518
Forward Fold,119.50757163344663,100.91703873014247,102.18863320193185,264.3598749983164,177.10294155068442,179.38437981948448,24.53320047072149,23.28003080910854
Forward Fold,118.01775135319274,107.35585024379033,110.56433933931606,256.0479992888165,175.16724401286504,175.97315178242496,24.28508077211815,23.846499854457992
Forward Fold,91.30384635891224,82.53791074837622,76.79541222333546,289.32343937075416,181.7387308277421,184.67238080550064,23.921933971815644,21.839765696388326
Forward Fold,94.81214689821864,84.31972294240713,74.21015360371422,290.1366410091263,186.0812540359478,185.88375703644346,23.520583997082714,21.37230803430425
Forward Fold,111.84437724841291,101.72266506937338,69.02293333449336,295.81193179416664,187.12336911377264,181.00610524143542,25.28927846361592,26.236162639317914
Forward Fold,102.92599912470595,97.0523060078412,67.42586192135178,294.8436335992873,186.13029211784027,179.0965627110532,24.483290511644583,26.700006623138666
Forward Fold,104.5219993172135,99.46652062375145,65.03973205918618,304.99919708542836,192.68191856634587,198.9753845845327,27.47195010782778,29.281303076448435
Forward Fold,110.0602061674533,101.84043379069402,66.32510817137228,306.48276989169307,186.82922950328046,186.25422489632004,35.25960444728087,38.50577485321629
Forward Fold,133.03866295278567,133.85833435819947,106.7190025477762,251.7245996556544,186.68931539763406,183.09918029436284,24.43829897040584,23.020797592090535
Forward Fold,139.14568343962296,138.51038415302278,114.79845927010922,241.22882536855528,185.83220932448413,183.02432940090307,22.487757423976728,18.556871023185707
Forward Fold,126.89885789008088,121.01218913212954,120.57757980309438,244.45105597218557,190.58448955970442,195.54232253557856,11.438138053312272,13.275922564718579
Forward Fold,138.47615988218786,116.29023557104335,128.32472633858492,245.82607850569826,183.74769383356013,188.64280258000454,15.851383238753392,19.075699048178812
Forward Fold,224.73515236627264,259.1248468432037,182.6135981304248,172.4078703759563,180.57489844788498,176.4818129108705,3.490018838065695,7.160833668374354
Forward Fold,187.27500495788928,202.60188760880266,161.7273617330147,196.2931129459971,180.58874412947287,172.44082338672357,3.9615970043789113,8.680850588381558
Forward Fold,179.97574268582144,187.36823529827788,150.17291534552527,206.15231858172484,179.6439802544029,188.87769168732044,17.932141809260482,14.812118926413849
Forward Fold,179.39600060298645,182.99337310416973,149.6989239186375,210.16265437164157,179.073282458715,186.27729848959757,22.459978991211944,20.763225419928315
Forward Fold,139.10811217713587,97.94181421039666,96.0988752085691,275.8189709013946,186.20163205865728,194.92872750377546,22.01859843868131,16.351078192007506
Forward Fold,133.55807662831873,111.1261736120817,87.67817649744165,267.45563335008467,189.1080995608718,192.09548654603296,20.401147916022378,16.620002919794054
Forward Fold,122.66091272167381,101.59217541029108,123.5603734158909,246.2482288611824,182.8876297815004,198.4279725926493,18.595982068139698,19.965402711861014
Forward Fold,146.24731416068545,148.54588789542157,127.30080947117636,237.42617489602503,180.48882262670412,182.7739753047357,23.21066803866177,26.572598702218283
Forward Fold,161.565051177078,139.78395694085455,131.42366562500263,255.40595710852767,222.8524145717015,242.02943251700313,5.7239198032958525,8.75045622553841
Forward Fold,150.3766967767302,143.2647572872362,147.07551962108377,209.62785474910143,92.90381886509627,45.23626991647386,45.79052340738062,140.2698650647386
Forward Fold,148.13376255465428,138.52365148937895,141.24993232212867,219.46315966392484,150.4276092391856,142.36474624498265,23.409401891698828,31.108808828545136
Forward Fold,151.30142558510713,163.43966167377314,122.32700188832914,234.15224236610362,175.14535686354802,179.60328776564634,20.85677491619383,21.871682279626643
Forward Fold,149.0792319036662,159.59011716619602,119.25374915280662,241.07884856218277,170.40686573726964,181.58487724393393,22.5602182458516,24.106086072614705
Forward Fold,164.9392270583138,165.80086179284245,144.47738023120402,216.91347876982874,200.45631376327802,188.4475713058936,11.56013079421776,10.732547130908936
Forward Fold,168.2131544414356,168.49226930308717,147.30694999905728,212.13964996533224,198.69303617425822,187.76423389472671,11.553225192285062,9.869382045276934
Forward Fold,135.02273190894937,120.87686128559436,122.59076810699972,246.34542794226758,199.00953287085125,187.36943851780848,9.250274908074644,9.768256213636322
Forward Fold,142.30463495104627,117.05926530282257,128.60954627739252,247.7691574156774,196.34931160305504,187.8698490693963,11.519971586995776,9.821960347936107
Forward Fold,91.47656358118967,83.418055344822,89.6380148016786,273.4531348063459,192.88057149826065,200.22485943116806,10.995130449559122,7.610087252073307
Forward Fold,81.46659041690245,77.03906947530322,78.7066126538806,280.78545924271515,192.87298253626273,195.99226999423928,11.706932379022252,8.809614045621277
Forward Fold,151.209024927808,136.22392643669744,124.63948454134382,251.3098802220634,186.00218553238798,194.89018236732713,15.246977496119838,14.829425098209317
Forward Fold,165.28729775491803,155.88580146069305,133.3788540863466,237.80426606528675,184.51832815498807,190.35141777544604,17.747248221696516,18.996654155488567
Forward Fold,126.3220768959743,144.57975846696814,113.8010331932137,250.993956330627,163.3260662533552,157.30132716419337,32.90806352256783,40.227105337550185
Forward Fold,125.88777039079159,144.0193224313817,109.502248275385,256.44831686278246,161.80157231590445,168.27488798483492,34.8434658987715,42.75824933680265
Forward Fold,136.74078591649976,111.70032608880977,97.2421466261967,265.3575281579892,172.8269052091831,176.00191130359482,37.886435363235336,35.32270344727506
Forward Fold,126.810341592959,104.5482775577454,100.04941366117504,267.4995041636554,177.66324804706784,177.2407853388669,36.39261068296707,33.679663353311675
Forward Fold,142.91846539713165,140.52617212292063,105.10634599994523,249.1208630749841,181.42928981861945,188.98798246117414,34.997111206146585,29.900456330465147
Forward Fold,158.9134287803406,175.90626949022467,116.49510900748541,224.13810895762956,188.89400081508597,189.12646991859293,32.86251595471386,31.60930124847802
Forward Fold,161.09542415738832,144.3287213653558,134.81401313606818,237.8771104347124,179.86170710524718,182.37483384973288,18.19689002549813,18.341742937562813
Forward Fold,151.61082067106932,138.037987229657,130.0168546944968,241.08354459313955,184.36200376372227,182.99833801855303,16.2577779524483,17.737522408944336
Forward Fold,175.7925634654014,152.74939101712346,161.12210552645595,208.08952910653215,174.03891021742143,183.83854406640037,19.207054893203395,14.591504330642973
Forward Fold,182.3373058591238,156.18715898502003,165.6108297928114,203.442468734633,177.8662529002202,184.20855363445904,21.204355640162085,14.366238992649901
Forward Fold,108.90737239568993,86.24878131995798,83.33261167106053,276.54251374519583,186.23174560504015,184.0571071025407,18.652737921724167,17.897119010217978
Forward Fold,108.87336950916881,83.67464019254034,76.69374921059233,282.9341956107244,189.29680508715802,186.11949246982496,21.43635314356367,20.00218233727236
Forward Fold,116.40455921724339,89.87494161509736,70.46316399422216,292.98238486362806,197.64339755197034,203.31557115441424,22.482371141559632,19.227337832990063
Forward Fold,109.39972219470448,88.16106477878313,66.64523567415597,294.4079271264548,198.80901355979472,202.85796191467603,21.29994954257507,17.762687691113214
